APayroll_mean,APayroll_std,Establishment_mean,Establishment_std,county_health_exp,income,municipal_health_exp,pov,revenue,state,performance
1499.357292,10766.93178,5.78420968,16.12593376,54264,46191,6200,32447,907675,49,nominal
245.600939,715.8153916,2.680751174,3.056304249,31102,47296,18745,4813,1546604,29,nominal
39582.10053,231358.3127,37.86492471,147.3389478,173550,60906.66667,133334,169856.6667,10122257,31,better
1012.463284,3593.574865,5.927903872,12.41797186,550453,48716,66703,32448,7161676,23,nominal
453.6515679,2741.858748,3.317073171,5.282313515,651456,50634.5,16604,22921,3507538,37,nominal
949.5349839,3917.98817,4.828848224,9.553151384,257919,55403.5,33200,15747,2883315,16,nominal
1066.361979,4088.461153,4.1953125,6.722852101,20475,65546,7836,9284,657397,28,nominal
1434.768212,8391.373335,5.617218543,11.68283196,550453,50479,66703,38762,7161676,23,better
953.0110294,3482.876088,5.055147059,10.32192196,323667,37048,52593,29457,2715454,17,nominal
49832.29808,183567.3107,72.85008716,248.7718313,651456,53624,16604,751571,3507538,37,better
784.5455893,6067.775715,3.610822832,6.308505515,69497,47819.66667,105591,20211.33333,1793454,36,nominal
1980.735705,13360.39304,5.973316391,12.2199124,416996,54025,43585,42143,3292001,12,nominal
7478.189235,31399.48582,18.0883095,52.33667659,484773,40414,55845,195668,8844475,10,better
5301.367901,25914.15776,13.11358025,35.70550798,2985764,41556,87281,165749,10561683,22,better
2697.623984,12632.72206,8.892276423,22.09534001,2153358,40399,186577,83752,12226715,35,nominal
2472.024044,11996.95604,7.815300546,19.32515129,69497,38574,105591,66568,1793454,36,nominal
156.8943662,1031.897906,2.112676056,2.202146693,74198,39403,12378,4580,985177,26,nominal
1682.890643,7238.629034,7.316798196,17.68619042,1013293,36775,518881,60026,19183472,43,worse
131.7208122,414.3801841,2.598984772,2.743563708,31102,45091,18745,3508,1546604,29,nominal
1358.298938,4251.842298,6.987860395,18.46634591,5851,71259,54674,10334,90072,19,nominal
8665.96543,42998.1009,16.66694772,45.82243701,7983749,68619,1742437,135934,71170951,4,nominal
3297.664734,12234.40023,10.23285024,25.95429853,1493425,41575,10435,92846,26346495,27,nominal
46704.96945,221235.6764,93.18327606,394.535643,2399276,76191,1365982,702914,24965631,34,worse
5873.136525,20625.03638,13.01152482,32.34284027,15408,57701,10031,79250,1439480,50,nominal
2242.285231,9821.274955,9.767756483,23.92445215,266881,37182,7756,105132,4172856,3,nominal
1397.164822,5722.218371,5.750307503,11.94281904,1013293,38423,518881,47131,19183472,43,nominal
988.7754533,5989.513167,4.861227336,9.899473233,20475,50449.66667,7836,20573.33333,657397,28,nominal
593.8025157,2910.977966,3.535849057,5.49601737,31102,49449,18745,8259.5,1546604,29,nominal
660.3706177,2857.355035,3.826377295,6.580596698,257919,41877,33200,15886,2883315,16,nominal
1185.790654,7952.895919,4.796261682,8.878370017,95989,34719,6970,29036,3593979,25,nominal
442.745098,1678.594362,2.882352941,3.954699481,257919,49432,33200,2994,2883315,16,nominal
2438.223479,9868.812364,10.88684583,32.70247934,7983749,44293.5,1742437,52943,71170951,4,nominal
41625.64839,178191.5467,49.19096774,153.3070891,33523,63033,85,532582,427173,8,nominal
9027.047397,34994.7511,26.21678322,75.60450276,1493425,48651,10435,206994,26346495,27,better
43347.39335,179552.8306,58.46283988,192.7105069,570809.405,58672,82966,834766,7230557.002,6,better
9817.67926,50394.87894,21.99074788,66.37789245,570809.405,62638,82966,261705,7230557.002,6,better
788.7267081,2435.839778,4.17184265,7.180069386,105745,34927,130426,17964,2679937,24,nominal
644277.0673,3425557.107,322.3950617,1133.649355,2399276,71443,1365982,1575165,24965631,34,nominal
921.5678832,4556.433116,5.702189781,11.92037709,2985764,43238,87281,47263,10561683,22,nominal
1076.465015,7516.271243,5.147230321,10.58770322,163330,37890,1908,36298,4260824,40,nominal
4340.093269,16424.8601,12.98557692,34.5324997,570809.405,67291,10701,79491,7230557.002,39,nominal
7455.70483,31525.72055,16.63953488,45.33310249,604123,47421,333100,173780,19259927,45,worse
1228.023401,7933.486717,5.443638761,12.91802328,95989,42214.83333,6970,35778,3593979,25,nominal
1601.529944,7171.121765,6.348022599,14.10941444,44739,46753,8488,38968,1022630,13,better
5351.763178,21120.07628,17.24828113,50.05306289,2399276,46752,1365982,210040,24965631,34,worse
829.4608234,4457.846602,4.349269588,8.04848523,54264,37728.5,6200,16289.5,907675,49,nominal
988.0361111,5499.052157,4.445833333,8.375230676,550453,58620,66703,30723,7161676,23,nominal
69.86065574,292.2847367,1.991803279,1.96049839,15408,43994,10031,2306,1439480,50,nominal
994.8125392,8999.374685,4.120376176,8.863699807,69497,46080.66667,105591,23218.66667,1793454,36,nominal
750.4433657,2511.724919,4.928802589,9.145578177,550453,50936,66703,21237,7161676,23,nominal
726.7387543,3877.92642,4.264705882,7.416140064,105745,41952,130426,19705,2679937,24,nominal
622.9579832,2697.058677,3.539915966,5.677701832,1013293,35846,518881,14629,19183472,43,nominal
46288.53117,163421.501,60.34538653,195.9291294,5851,83830,54674,669612,90072,19,worse
15357.26879,62380.67382,22.37908497,63.78823372,604123,42949,333100,212588,19259927,45,nominal
244.028754,911.0453082,2.939297125,3.711488853,550453,45276,66703,6469,7161676,23,nominal
6792.297297,30190.13012,15.38693694,54.34883332,604123,42516,333100,107103.6667,19259927,45,better
1820.902642,8001.805546,7.642264151,19.42163029,1551153,45066,1401569,51161,9526884,38,nominal
215.8130841,904.7523259,2.741433022,3.382648251,257919,42389,33200,4795,2883315,16,nominal
652.7034314,2989.711551,3.039215686,5.42660942,604123,32303,333100,3954,19259927,45,better
346.7146283,1221.875961,3.525179856,5.894094504,604123,34805,333100,13767,19259927,45,nominal
178.423676,783.6726205,2.320872274,2.704134656,69497,40563,105591,10365,1793454,36,nominal
225.3622291,881.426541,2.755417957,3.519104037,31102,44139,18745,4345,1546604,29,nominal
16502.05033,58926.68477,28.31291028,84.63965163,1013293,48324,518881,346267,19183472,43,better
750.8654434,2774.779146,4.97706422,9.652829368,116198,42998,9266,41864,5538008,33,nominal
95349.59091,400848.064,109.9602992,386.1059214,2985764,67281,87281,1219537,10561683,22,better
1246.398031,5424.912917,4.810126582,10.05501536,295395,34469,99470,30646,12964161,42,nominal
13172.66363,53002.13429,41.76243868,132.5522905,173550,59888,133334,575241,10122257,31,nominal
649.8336283,2576.200992,4.415929204,7.936724122,2985764,43134,87281,25888,10561683,22,nominal
1692.663995,8282.760273,7.51541307,17.72932261,163330,57277.5,1908,54038.5,4260824,40,nominal
812.0869565,3914.34259,5.637181409,11.25770993,1120699,52800,167436,36889,6107243,48,nominal
761.5909091,3065.554117,4.78956229,9.206887158,2985764,34778,87281,20892,10561683,22,nominal
1510.73236,6775.511304,6.47323601,14.17847398,601317,51334,211841,51671,6966418,14,nominal
1865.803922,9542.838213,5.818014706,15.22065279,54264,44049.66667,6200,23568.66667,907675,49,nominal
7579.798102,29242.36297,21.57118205,60.97614045,945978,54265,150030,188409,26734290,9,nominal
1101.240695,4047.279041,6.980148883,14.84962648,923991,39014,116650,40583,6458800,47,nominal
812.6685962,3121.22184,5.390738061,11.31514957,945978,35954,150030,36671,26734290,9,nominal
256.377709,1415.787148,2.665634675,4.173224525,69497,34982,105591,11342,1793454,36,nominal
45675.68796,164675.4845,69.62469287,224.2986278,69497,45988,105591,739755,1793454,36,better
824.5311526,3949.253646,5.366043614,10.89697748,69497,36588,105591,37989,1793454,36,nominal
1182.97561,4640.474875,6.090387374,13.28377854,95989,33594,6970,44328,3593979,25,nominal
1133.071658,4706.774601,6.685561497,16.20160575,323667,69505.5,52593,29813,2715454,17,nominal
5414.4627,20034.01669,15.34369449,39.78600525,550453,65829,66703,146761,7161676,23,nominal
5194.039425,27177.79892,12.91252567,42.19746771,1120699,45281.33333,167436,86837,6107243,48,nominal
26069.62122,95138.97731,39.4680994,118.3737779,2399276,52055,1365982,452549,24965631,34,worse
3628.664271,12850.68943,14.13347023,37.3150616,1493425,45213,10435,169644,26346495,27,nominal
5215.863905,22574.63032,12.04818259,32.78252513,2399276,57846,1365982,105952,24965631,34,nominal
222.1637631,677.8348173,3.066202091,4.009491432,2985764,33116,87281,6250,10561683,22,nominal
53548.38676,319266.6773,77.18873271,431.0743736,570809.405,56393.875,1198,616203.875,18760,46,better
2276.871608,11951.75231,8.697286013,22.79709722,163330,32180,1908,87481,4260824,40,nominal
875.6931983,4144.528222,5.347322721,10.94946873,570809.405,42199,1198,33074,18760,46,better
563.7131208,2468.860843,4.09710897,7.177294747,69497,49326.66667,105591,25166,1793454,36,nominal
217.6385965,826.0528915,2.719298246,3.306813208,257919,38493,33200,3702,2883315,16,nominal
3578.756938,19959.09828,13.4277512,46.77000134,2985764,43672,87281,107834.3333,10561683,22,worse
2935.028684,16908.01522,10.63897132,28.95132864,2399276,46281,1365982,116147,24965631,34,nominal
966.0739329,4030.235329,5.432164634,11.7881103,41644,39385.5,39809,40713,1521721,32,nominal
603.0344203,3217.726399,4.329710145,7.567001717,31102,52565,18745,15386,1546604,29,nominal
1461.405627,8275.132997,6.541617819,16.00057816,2399276,47352.5,1365982,40172.5,24965631,34,nominal
4948.209606,31759.12086,11.81234097,40.24195547,69497,49435.75,105591,85538.25,1793454,36,nominal
1918.589474,7685.190322,8.864210526,20.80679053,550453,48157,66703,56489,7161676,23,nominal
1361.013559,7541.992458,4.562711864,8.19656432,130626,35006,61188,24557,6649245,18,worse
11108.47463,43375.14877,18.46343284,50.93313874,1120699,57124,167436,177112,6107243,48,better
531.9138322,2410.153195,3.276643991,5.185260893,295395,35457,99470,21723,12964161,42,worse
271.1324965,1945.783517,2.887029289,4.352782673,323667,42564,52593,15759,2715454,17,nominal
1740.796894,7322.884443,7.647550777,16.88169599,313,38932,11639,56457,193565,21,nominal
4474.346154,19605.83184,11.58205128,29.97076738,1120699,74392,167436,85224,6107243,48,nominal
647.1672474,2148.605,5.196864111,10.11045062,923991,35703,116650,20229,6458800,47,nominal
603.8853755,3004.806756,4.085968379,7.073831405,604123,44254,333100,18880,19259927,45,nominal
54185.51017,200015.4827,125.3172574,448.7241777,945978,51768,150030,1351179,26734290,9,better
475.1034483,1864.83635,3.209195402,4.764491167,416996,49536,43585,8827,3292001,12,nominal
844.7198212,3309.926309,4.658718331,9.20519374,1013293,39660,518881,27515,19183472,43,nominal
1603.27466,7527.258116,4.761904762,9.198303883,1013293,41460.5,518881,28800,19183472,43,nominal
777.2167227,3619.622798,5.777510812,12.58119758,15408,50305.33333,10031,19978.33333,1439480,50,nominal
3802.125,14543.48765,10.46105072,26.28821227,1013293,61199,518881,117944,19183472,43,nominal
8464.06218,36856.30612,31.6861741,96.67282815,945978,45454,150030,468473,26734290,9,nominal
1316.287001,5708.122203,5.998712999,13.56280725,1493425,40094,10435,37105,26346495,27,nominal
17998.87659,69594.04802,37.16221374,119.4587881,173550,57426,133334,495414,10122257,31,worse
378.7878151,2236.667165,3.151260504,4.969191239,604123,34654,333100,18057,19259927,45,nominal
1327.663028,5407.160308,7.148471616,19.19159563,2153358,53464.5,186577,82510,12226715,35,nominal
312.6629588,1814.80681,2.764182425,3.919570944,69497,42344.33333,105591,8297,1793454,36,nominal
2306.662134,7937.245439,8.990585774,21.19969661,69497,39609,105591,71148,1793454,36,nominal
517.655477,1869.363784,4.116607774,7.445887846,484773,42602,55845,25806,8844475,10,nominal
981.1787791,3274.422508,5.952034884,12.93784363,95989,41706,6970,53806,3593979,25,nominal
1075.720721,6921.484556,3.693693694,5.94374348,1013293,43766,518881,13598,19183472,43,nominal
598.0374065,2410.516343,3.55361596,4.969682399,20475,53983,7836,7034,657397,28,nominal
598.4630072,2263.200004,4.575178998,8.963026374,105745,28664,130426,17564,2679937,24,nominal
244.1708683,997.1880163,2.941176471,4.006232752,923991,44882,116650,12745,6458800,47,nominal
971.9799197,3321.181576,6.224899598,13.84141399,1493425,44949,10435,54097,26346495,27,nominal
3465.829174,14966.27078,11.15252357,32.71593556,9875,48093,20915,58532.5,478216,41,better
7166.073517,28722.57102,17.08437761,44.71953175,313,43615,11639,146475,193565,21,worse
11669.34911,53543.00257,17.78665632,49.91398137,601317,49827,211841,183098,6966418,14,worse
150.4863813,535.7888109,2.43385214,2.83264559,31102,46967.5,18745,2931,1546604,29,nominal
771.9679501,4834.584087,4.053193857,8.282741322,295395,40745.8,99470,20281.6,12964161,42,worse
751.3631285,4270.829856,2.011173184,2.06628589,116198,51548,9266,5181,5538008,33,nominal
863.2935917,3811.532206,4.949329359,10.41585167,1493425,42091,10435,38819,26346495,27,nominal
1243.947291,7886.55731,5.248901903,11.90712389,604123,32623,333100,31829,19259927,45,worse
1719.8351,7964.705454,5.943462898,13.07179405,105745,39527,130426,41189,2679937,24,nominal
1125.177506,5049.97147,5.502677888,12.11989431,31102,46268.5,18745,25342.5,1546604,29,better
86568.98384,392420.7866,82.83530143,296.3502191,1551153,36918,1401569,1502340,9526884,38,worse
366.1714476,1515.354525,3.164109406,5.026208288,74198,39245.25,12378,8498.5,985177,26,nominal
507.1106095,1639.746856,3.792325056,5.996396713,601317,66279,211841,16341,6966418,14,nominal
1350.664021,6641.472932,5.310846561,11.01437658,2153358,52666,186577,51254,12226715,35,nominal
1457.93865,7065.128225,6.939594148,19.35496984,163330,42682,1908,53541.66667,4260824,40,nominal
12480.17495,68132.58775,26.03342052,114.6805664,1120699,50009.8,167436,174086.2,6107243,48,nominal
1232.52756,7633.199519,5.144442423,11.95816422,2153358,41570.3,186577,28925.4,12226715,35,worse
30690.02441,120817.3075,62.6301627,204.1973526,266881,43926,7756,971874,4172856,3,nominal
4163.665523,16591.19459,14.08747856,37.46406664,266881,49887,7756,362703,4172856,3,nominal
578.8135314,2036.080402,4.925742574,9.421064706,550453,43026,66703,27236,7161676,23,nominal
39117.80534,153298.0557,78.43679525,267.7283301,945978,43773,150030,912030,26734290,9,nominal
467.3622881,1508.317179,3.582627119,5.621610098,550453,47613,66703,9050,7161676,23,nominal
510.505814,2252.923857,4.234496124,7.278993045,313,36553,11639,16840,193565,21,nominal
2732.254305,9171.078839,10.05430464,24.36821792,201799,71012,61864,17328,3931577,5,nominal
5984.77807,27981.64276,15.67105263,43.83476882,1493425,40940,10435,167521,26346495,27,worse
1495.72,5241.583678,6.44,14.09752668,69497,41105,105591,42283,1793454,36,nominal
15793.05866,68593.41539,33.84028269,104.2955757,7983749,73643,1742437,364351,71170951,4,better
2786.547012,12384.47222,7.717486819,19.42525086,15408,56466.66667,10031,44313.33333,1439480,50,nominal
734.2607143,2679.781716,5.519642857,10.46159891,7983749,47645,1742437,18536,71170951,4,nominal
14654.21772,58722.75127,29.2009324,103.6164092,5851,66688.5,54674,257615,90072,19,nominal
394.7523077,1488.215331,3.330769231,4.32712529,54264,41300,6200,7643.5,907675,49,nominal
8964.793165,60944.3028,16.11076478,67.64814334,1120699,45080.41667,167436,114452.6667,6107243,48,nominal
219.8584615,816.6091542,2.707692308,3.244763478,74198,40694,12378,6001,985177,26,nominal
1692.464602,10764.65342,5.316371681,10.98295481,69497,40362,105591,33442.5,1793454,36,nominal
1320.857053,6385.669485,6.137279597,15.14005344,550453,44594.66667,66703,24543.66667,7161676,23,worse
3902.485491,18253.57179,10.58314141,27.73154506,1120699,52081.5,167436,109870.5,6107243,48,nominal
7210.754252,38547.9489,14.70068027,39.6311573,84575,64530,283015,162653,6405515,15,better
3559.49505,14824.37216,9.334433443,23.21040355,604123,43041,333100,93047,19259927,45,better
1357.295664,6119.802378,6.151773982,14.28754993,69497,52130.5,105591,45148.5,1793454,36,nominal
3457.641471,13410.53191,10.31767109,24.7456634,416996,50570,43585,90409,3292001,12,nominal
4442.105913,22266.4645,10.418509,32.74215998,1013293,42678,518881,44772,19183472,43,better
295.6352584,1112.52838,2.376899696,2.804213096,44739,44450,8488,7662,1022630,13,nominal
766.4472362,3576.215544,4.649916248,8.320734239,416996,50799,43585,16980,3292001,12,nominal
121.3591731,416.0302745,2.467700258,3.037906566,74198,40382,12378,4688.5,985177,26,nominal
841.7169043,2691.161213,3.849287169,5.985841671,257919,50970,33200,9484,2883315,16,nominal
722.6087751,3684.162738,4.433272395,7.785625249,95989,34219,6970,24473,3593979,25,nominal
643.5656028,2360.664202,4.725177305,8.60814626,54264,42187,6200,31296,907675,49,nominal
695.1472868,4190.087537,4.108527132,6.636750065,1120699,43004,167436,13570,6107243,48,nominal
737.4041096,3610.565621,4.520547945,8.373337722,604123,39077,333100,18694,19259927,45,nominal
13662.68739,48530.80056,30.64224872,92.49183621,604123,93671,333100,434416,19259927,45,nominal
32691.02156,129208.5379,49.12175016,156.5247637,570809.405,47642,10701,601746,7230557.002,39,worse
435.5741525,1461.552183,3.497881356,5.337444915,201799,38830,61864,11946,3931577,5,nominal
4773.685252,21986.42937,13.85881295,38.39461635,201799,41352,61864,156840,3931577,5,better
8974.700536,58170.89757,16.42143623,73.31429711,604123,41513.71429,333100,78823.85714,19259927,45,nominal
239.9565217,1147.573427,2.748447205,3.607116635,69497,32352,105591,11084,1793454,36,nominal
1781.365106,8293.180602,7.460257256,21.00057107,54264,51512.66667,6200,43720,907675,49,nominal
332.4244032,1077.39392,3.145888594,4.572982676,41644,30496,39809,8619,1521721,32,nominal
60842.11368,239077.203,137.1556231,471.4188903,2399276,56307,1365982,2270393,24965631,34,worse
686.668,2121.392802,4.51,8.599873001,484773,38114,55845,15987,8844475,10,nominal
9231.836834,52192.50124,16.26090468,43.40460999,1120699,54403,167436,190256,6107243,48,nominal
5666.234542,25054.53241,9.906183369,23.93052342,54264,39998,6200,74805,907675,49,worse
31432.18441,175440.469,32.40351711,114.7619306,20475,52796,7836,260987,657397,28,better
3671.70617,17759.32014,11.48090108,28.17669872,1013293,60439,518881,124142,19183472,43,nominal
1487.534711,9454.425902,5.842295345,16.09859525,54264,37220.5,6200,36354.5,907675,49,nominal
6065.932337,21531.6224,14.97627417,38.42511317,95989,55838,6970,141319,3593979,25,nominal
249.3323529,1173.382994,2.911764706,3.984983961,20475,58578,7836,5301,657397,28,nominal
862.8136925,3050.854689,7.656565657,17.21871562,74198,39487,12378,40534,985177,26,nominal
216.3688525,918.5780719,2.192622951,2.28607047,257919,45901,33200,2542,2883315,16,nominal
369.6884211,1228.768312,3.743157895,5.972275126,105745,52430,130426,22651,2679937,24,nominal
753.9009434,3589.388916,2.617924528,4.055335194,1013293,61724,518881,3565,19183472,43,nominal
221.4689441,960.3716054,2.732919255,3.721216034,1013293,31409,518881,12267,19183472,43,nominal
577.62,1935.325066,3.856363636,6.248592224,31102,44826,18745,10631,1546604,29,nominal
809.8230912,2898.402657,4.823091248,8.169632711,550453,50453,66703,15411,7161676,23,nominal
778.9083333,4345.279895,2.777777778,3.800829048,1013293,37053,518881,10827,19183472,43,nominal
2305.994908,10019.79956,8.319755601,19.50466101,257919,44099,33200,60901,2883315,16,better
4981.284444,20952.62696,13.29422222,37.18293734,2399276,56643,1365982,154111,24965631,34,nominal
541.4236842,2525.168601,3.746052632,6.606978001,550453,57678,66703,8685,7161676,23,nominal
176.3961219,777.2913088,2.576177285,3.693144973,257919,39819,33200,4709,2883315,16,nominal
844.1084991,5549.382261,4.477396022,8.587567633,295395,38860,99470,31448,12964161,42,nominal
1553.307138,8023.6806,6.340302812,15.33181286,550453,52016.5,66703,33384.5,7161676,23,nominal
241.9590793,904.9843338,3.337595908,4.872591408,31102,41679,18745,7941,1546604,29,nominal
6548.585886,41892.6978,13.69370861,54.94836154,1120699,48634.16667,167436,90353.83333,6107243,48,better
7893.996285,48556.93803,20.17490712,71.65947075,2399276,45063.25,1365982,177885.5,24965631,34,worse
18477.91215,75969.61999,22.79755539,67.72666864,604123,39249,333100,202146,19259927,45,worse
2357.551267,7862.536521,9.205066345,21.11925932,257919,46267,33200,66519,2883315,16,nominal
199.9536424,741.9236274,2.417218543,3.056190528,416996,47319,43585,4879,3292001,12,nominal
731.7931596,3134.671019,4.674267101,8.670029891,41644,36716,39809,39789,1521721,32,nominal
831.0882353,4403.206236,3.517647059,5.399905527,201799,59364,61864,6539,3931577,5,nominal
566.3157895,1748.985945,3.760964912,5.625480722,201799,39834,61864,11590,3931577,5,nominal
812.791502,4481.510776,4.656126482,9.662572823,105745,39169,130426,20863.5,2679937,24,nominal
45278.87955,158890.9683,96.35630252,329.4464676,7983749,53909,1742437,2256874,71170951,4,better
739.2383721,3047.273756,4.748062016,10.27688903,54264,39009.5,6200,33479.5,907675,49,nominal
8099.313537,32916.78454,13.93624454,37.32341109,604123,37223,333100,96874,19259927,45,nominal
1181.72608,8018.439337,5.281635802,12.11381683,295395,43275,99470,28313,12964161,42,nominal
3021.618002,13598.00124,10.09330406,26.25326917,1493425,30248,10435,130431,26346495,27,better
4573.709932,23711.97961,10.00959368,29.8652993,1120699,48024,167436,56039,6107243,48,nominal
6078.939542,24863.92,13.41911765,37.20553499,601317,48160,211841,142585,6966418,14,better
340.0710526,1804.493208,2.989473684,4.512064711,323667,33131,52593,16336,2715454,17,nominal
2857.006951,12072.7204,9.519364449,23.9840357,484773,50646,55845,85972,8844475,10,nominal
7937.823495,37046.86417,18.5079693,66.78171675,570809.405,56955.66667,10080,154257.3333,466985,30,nominal
12880.53396,49373.67047,33.375,101.892534,2399276,80132,1365982,315894,24965631,34,worse
2721.73913,9525.488101,9.696712619,24.42265967,1013293,92466,518881,84366,19183472,43,nominal
97.48341232,379.3623264,1.966824645,1.998532524,69497,53962,105591,3716,1793454,36,nominal
3345.018849,15975.34381,8.358134921,19.69654881,69497,55865,105591,87527,1793454,36,nominal
280.5504087,1429.284516,2.792915531,4.12120386,20475,34836,7836,14447,657397,28,nominal
426.9279712,1631.095785,3.356542617,5.252644348,41644,34806.5,39809,14891,1521721,32,nominal
692.1156863,6801.663168,4.021568627,6.767361104,550453,51576,66703,15278,7161676,23,nominal
170.8466454,590.6100785,2.958466454,4.008188759,74198,50597,12378,9233,985177,26,nominal
2402.899646,16761.32281,7.297520661,16.72270808,2153358,42730,186577,71465,12226715,35,worse
1561.134259,6223.317822,9.196759259,23.2689089,201799,63763,61864,23297,3931577,5,nominal
2331.894044,11035.657,8.642038946,24.75286762,1493425,39582.5,10435,77513,26346495,27,worse
405.9145299,1399.208915,3.290598291,4.659355864,1013293,36769,518881,10092,19183472,43,nominal
361.8082557,1460.530197,3.069241012,5.00271919,84575,44888.5,283015,9918,6405515,15,nominal
1375.795118,6209.020932,5.015693112,9.882102457,1120699,40849.5,167436,31287.5,6107243,48,worse
722.050759,3022.065718,4.60199241,9.213160755,604123,35593.5,333100,27806,19259927,45,nominal
5913.636709,30792.82563,13.9743224,42.41720324,295395,46300,99470,170595.5,12964161,42,worse
2350.511278,9665.662365,10.27537594,26.34006414,570809.405,45757,1198,58309,18760,46,nominal
202.830721,671.2809937,2.680250784,3.434648454,1013293,37576,518881,10275,19183472,43,nominal
468.5646259,1546.453731,3.947845805,6.192701065,416996,51399,43585,9838,3292001,12,nominal
53241.71515,217296.2729,82.82317441,277.6980048,7983749,52980,1742437,1442842,71170951,4,better
8780.749796,39175.84804,17.79543602,50.03857936,2985764,41510,87281,189769,10561683,22,worse
2474.015385,11418.50048,7.541025641,16.81919586,604123,58483,333100,63945,19259927,45,worse
1874.406578,8825.131819,6.794442869,16.72784361,31102,45996.8,18745,45319.2,1546604,29,worse
60608.12053,209471.5562,84.93598616,278.5782405,173444,61716,7834,1063009,1790154,44,nominal
1560.393733,6711.82154,6.900544959,15.38446532,1493425,35890,10435,62907,26346495,27,better
1199.777246,5348.213452,5.437125749,11.83446219,7983749,66780,1742437,57173,71170951,4,nominal
49886.60262,196019.8818,87.70524017,295.0299347,7983749,52112,1742437,2047526,71170951,4,better
153760.1856,566084.3547,210.2634731,753.9796524,7983749,61365,1742437,3121289,71170951,4,better
127591.0742,561416.0512,100.4369055,367.9971308,7983749,76933,1742437,822030,71170951,4,better
18843.3501,68490.51335,34.98824298,106.933807,7983749,51219,1742437,692610,71170951,4,worse
2957.648482,15377.44956,8.987681478,24.33054049,173444,45773.5,7834,39022.5,1790154,44,nominal
8532.331734,31491.89324,26.99246059,83.51264214,7983749,57743,1742437,260701,71170951,4,better
77084.96534,347102.4601,64.39602054,206.3803173,7983749,91061,1742437,740909,71170951,4,better
749.5081818,3371.9062,4.854545455,9.812469425,41644,42448,39809,17580.5,1521721,32,nominal
2447.959157,11904.28166,6.76284585,14.27395511,1013293,46781,518881,65311,19183472,43,nominal
265.8551308,883.7249992,3.61167002,5.858556658,74198,34847,12378,11194,985177,26,nominal
2104.911704,10399.09007,8.476386037,20.45803759,41644,56190,39809,135870,1521721,32,nominal
2293.49784,14667.54332,7.123110151,16.52431347,2153358,46800,186577,58986,12226715,35,nominal
10095.53473,42374.55475,20.40468498,57.56708682,601317,55255,211841,195356,6966418,14,nominal
899.3463087,4450.169259,5.720805369,11.91682236,2985764,41502,87281,41327,10561683,22,nominal
510.6110057,1939.155881,3.861480076,6.574360853,173444,45338,7834,25761,1790154,44,nominal
18229.1974,62011.43231,36.42142857,113.8701354,7983749,60803,1742437,417385,71170951,4,better
211520.5633,1084175.601,133.6242673,487.5851899,7983749,91843,1742437,1835157,71170951,4,better
5999.76378,25768.95891,18.37378416,61.17129566,7983749,50517.5,1742437,152496.5,71170951,4,better
5468.507132,20571.03005,18.62599049,53.78726761,41644,51697,39809,145189,1521721,32,nominal
2489.08317,10634.62209,12.05088063,31.93313524,945978,54876,150030,154720,26734290,9,nominal
14332.33723,53487.77094,43.84927736,140.2443558,945978,48717,150030,384468,26734290,9,better
7248.653785,27467.05944,20.01182965,57.66517967,2399276,69917,1365982,219954,24965631,34,better
5356.285319,18278.03061,14.87165282,38.96698873,31102,67740,18745,167747,1546604,29,nominal
3612.021472,13855.8203,9.079754601,22.1701289,1120699,50923,167436,62209,6107243,48,nominal
538.5731922,1746.883426,4.649029982,8.424383775,31102,61174,18745,20549,1546604,29,nominal
605.8113208,2219.4437,4.76777939,9.863666937,1120699,40608,167436,16161,6107243,48,nominal
4282.626002,20231.89902,13.66518255,38.16849907,2399276,53978,1365982,151517,24965631,34,nominal
671.442404,2619.994335,4.776293823,8.928180871,2399276,49307,1365982,30526,24965631,34,nominal
235.8966408,831.0096454,2.971576227,4.772190419,2985764,38514,87281,8093,10561683,22,nominal
242.7228916,1269.392606,2.986947791,5.098312887,2399276,43305.66667,1365982,9869.333333,24965631,34,nominal
4616.767764,18994.41535,12.19757366,33.20585421,1551153,41514,1401569,139561,9526884,38,worse
2091.234793,9985.991878,7.840632603,19.35935327,2153358,36682,186577,74422,12226715,35,nominal
986.5455568,5244.395014,4.257592801,9.326293068,1493425,34412.5,10435,19192,26346495,27,worse
3098.798122,18604.21581,8.358861502,27.30278641,95989,46661.63636,6970,45957.18182,3593979,25,better
1513.6,6349.62154,6.750920245,14.33181873,31102,43406,18745,36007,1546604,29,nominal
1606.081511,6792.345815,4.224652087,7.464072555,1013293,53219,518881,15668,19183472,43,nominal
6671.496748,30613.15136,14.33414634,37.75144252,11515,41685,35573,124907,1355400,2,better
23150.40994,111615.6661,33.59514399,109.4135335,257919,44325.5,33200,250121.5,2883315,16,better
11544.76349,48545.71562,27.89165261,106.988758,69497,41580,105591,155297,1793454,36,nominal
1317.043059,6108.840973,6.097043702,13.5762784,2153358,46193,186577,42895.5,12226715,35,nominal
701.4927536,2637.997231,5.190217391,9.769858753,69497,33912,105591,40764,1793454,36,nominal
2068.35124,10010.29962,8.476239669,28.08998927,173444,41339.66667,7834,43338,1790154,44,nominal
1088.130515,4503.523335,4.535845588,7.842199555,31102,52201,18745,19284,1546604,29,nominal
570.2577566,3297.822949,2.510739857,2.82110199,9875,27525,20915,11119.5,478216,41,nominal
149.0513834,609.3210388,2.490118577,2.624083586,95989,27380,6970,4632,3593979,25,nominal
